tMillis,roll_deg,pitch_deg,yaw_deg,skip_impact,full_reinit,gravity_update,zupt,rep_in_progress,acc_mag_g,gyro_mag,ekf_speed,acc_world_x,acc_world_y,acc_world_z,vel_world_x,vel_world_y,vel_world_z,vertical_acc,vertical_vel,std_ax,std_ay,std_az,std_gx,std_gy,std_gz,rep_acc_count,rep_cooldown_count
127289.0,-3.749045575414655,0.1565954969296126,-0.06559245933980754,False,False,True,False,False,0.5143642177877013,0.23299865513372553,502.3644534025569,-0.21809372114800837,-4.906334455470115,8.629054896874683,-6.573626538861933,-34.89684844007552,491.60938037280346,8.629054896874683,491.60938037280346,0.0034892566017898316,0.013996527746265997,0.012920347915164434,0.001663995417436547,0.0008588436695320331,0.0006391587136338849,0,0
127322.0,-9.112019605753648,0.3908582110971063,-0.09435219535707047,False,False,True,False,False,0.5156538591169367,0.23719647563286048,502.6988503579453,-0.22783114405103405,-5.014207111050004,9.128213247446883,-6.581144966615617,-35.062317274740174,491.9106114099692,9.128213247446883,491.9106114099692,0.0031318944313574754,0.014503717030843041,0.012052089532970336,0.0012783164910002787,0.0006821020265620682,0.0006391587136338849,0,0
127338.0,-14.053114943564164,0.6030017792649375,-0.1374287275425856,False,False,True,False,False,0.5156788890363805,0.23898549822208356,502.8834568186683,-0.22479816421414126,-5.053723503521281,9.558290109749887,-6.584741737243044,-35.143176850796515,492.0635440517252,9.558290109749887,492.0635440517252,0.003131894431357476,0.01503530619093832,0.011806863308455928,0.0010705766597619985,0.0006821020265620682,0.0006391587136338848,0,0
127355.0,-18.808359127155974,0.8096087581664401,-0.20623645826107287,False,False,True,False,False,0.5176535175100531,0.2417708168976937,503.0834314152443,-0.24102575293796746,-5.078202441455836,9.983696389204288,-6.588839175042989,-35.22950629230127,492.23326689034167,9.983696389204288,492.23326689034167,0.004352416745684554,0.01450124498892523,0.011674952555142377,0.0013683560530034237,0.0006821020265620682,0.0006391587136338849,0,0
127375.0,-23.35497693221657,1.0006830959068949,-0.2873268704582067,False,False,True,False,False,0.5173242059896956,0.2454210273846352,503.3205206706624,-0.2357412082506009,-5.04736148805075,10.376689218506629,-6.593553999208001,-35.33045352206228,492.4408006747118,10.376689218506629,492.4408006747118,0.005350068372441067,0.013478769043774768,0.01151167576499966,0.0019642498883370475,0.0006821020265620682,0.0005736625082450386,0,0
127392.0,-27.59413163454094,1.1707943845418958,-0.36470175870004384,False,False,True,False,False,0.5163952651767214,0.2478991056024397,503.5306929559479,-0.22834938781516342,-4.982077850029295,10.742330803887178,-6.597435938800858,-35.415148845512775,492.6234202983779,10.742330803887178,492.6234202983779,0.005387463214598224,0.010872966633811203,0.01171113122852351,0.002484601728567214,0.0007066164599199618,0.00047640079675035924,0,0
127413.0,-31.631046372539743,1.3263433660567012,-0.4458546332079641,False,False,True,False,False,0.5164499740499848,0.24922642512507945,503.7908125906612,-0.22154835791000194,-4.898686960420773,11.099082974557621,-6.602088454316968,-35.51802127168161,492.85650104084357,11.099082974557621,492.85650104084357,0.005387463214598225,0.01085976967951987,0.011094913437777675,0.0027696870855544384,0.0005218708618822689,0.00047640079675035924,0,0
127429.0,-35.33960163113102,1.4655934526120145,-0.5244439147293256,False,False,True,False,False,0.5170994179448958,0.2515192732543923,503.9978793947744,-0.21578097075856942,-4.8135116842734,11.421006505155887,-6.605540949849106,-35.59503745862999,493.03923714492606,11.421006505155887,493.03923714492606,0.005513749027827218,0.011408441173732567,0.009303656753986075,0.0028978322562013404,0.0005218708618822689,0.00047640079675035924,0,0
127450.0,-38.854475897196025,1.5902125069669273,-0.6030411852895948,False,False,True,False,False,0.5172060977611457,0.2536112821471062,504.2676106702801,-0.19887332625260143,-4.705442188354907,11.712697181573038,-6.60971728970041,-35.693851744585444,493.2852037857391,11.712697181573038,493.2852037857391,0.00518675197240754,0.011941520308529222,0.00836887134310189,0.002915401142173984,0.000682102105764802,0.00047640079675035924,0,0
127467.0,-42.04143472815415,1.699257966692888,-0.6838215607962267,False,False,True,False,False,0.516221891618216,0.25569937518475616,504.4920788697207,-0.2025709315925254,-4.588187063664547,11.95998154940326,-6.613160995537483,-35.77185092466774,493.48852347207895,11.95998154940326,493.48852347207895,0.004884900530111839,0.01102814824274004,0.008356009999490007,0.0029674834336807588,0.0006391587136338849,0.00031957940883180615,0,0
127483.0,-44.96871150337179,1.7935738413898072,-0.7682890934540735,False,False,True,False,False,0.5168871050470022,0.2576384186608729,504.70610521432167,-0.19886912043348903,-4.480174559483543,12.190915366712277,-6.616342901464419,-35.84353371761947,493.68357811794635,12.190915366712277,493.68357811794635,0.004856931907873648,0.006286641141692824,0.00561171015532064,0.002850453765059926,0.0006391587136338849,0.0004261058784424082,0,0
127499.0,-47.6697154305291,1.8747104397171435,-0.8556092374498525,False,False,True,False,False,0.5170743121212712,0.259523655232139,504.9217678273644,-0.2006426129563429,-4.360831657369794,12.406246465725564,-6.61955318327172,-35.91330702413739,493.882078061398,12.406246465725564,493.882078061398,0.004931647054838013,0.005828564329437848,0.004693260620449817,0.002938662963632613,0.0006391587136338849,0.0004261058784424082,0,0
127515.0,-50.15097979775956,1.9513795740086475,-0.9295748639819982,False,False,True,False,False,0.5171551547409133,0.262345161187863,505.13878091981803,-0.18248454263112956,-4.24749491357916,12.595608816109204,-6.622472935953819,-35.98126694275466,494.08360780245573,12.595608816109204,494.08360780245573,0.005225315715067207,0.004902482712436454,0.004291030244798038,0.003043003854539305,0.0006821021057648022,0.00031957940883180615,0,0
127531.0,-52.419336040070036,2.0160362921074997,-1.0016699408273264,False,False,True,False,False,0.5172267524425607,0.26398309936415654,505.3568656761747,-0.17627597340398482,-4.135947531903616,12.754177276802206,-6.625293351528282,-36.04744210326512,494.28767463888454,12.754177276802206,494.28767463888454,0.00455211250741748,0.004120547405746402,0.004482271214365455,0.0031039251506060597,0.0006391587136338849,0.00031957940883180615,0,0
127563.0,-54.71898867800129,2.0771202668169924,-1.0794738954668466,False,False,True,False,False,0.5164755135686117,0.2657180953287077,505.7869618117367,-0.17792801709205874,-4.00469269769316,12.9145589427379,-6.630987048075228,-36.1755922695913,494.70094052505215,12.9145589427379,494.70094052505215,0.0030787880590017027,0.0041827217924409145,0.004350769039115689,0.003316036369081689,0.000682102105764802,0.0004261058784424082,0,0
127611.0,-57.057425472861595,2.134960264282174,-1.159892996544117,False,False,True,False,False,0.5156082613048724,0.2685393217652593,506.43459344095146,-0.16738222075245707,-3.8615235367364145,13.078669789307504,-6.639021394671347,-36.36094539935465,495.3287166749389,13.078669789307504,495.3287166749389,0.0027853366664966723,0.0045694060380372485,0.005546164057396539,0.003690183983129046,0.0007066165422560906,0.0004261058784424082,0,0
127633.0,-58.81294423761319,2.169410182045156,-1.2265477280793549,False,False,True,False,False,0.5158321473202245,0.26909757477960583,506.7386762029502,-0.16874557941092702,-3.769842203519805,13.184823557075717,-6.642733797418387,-36.44388192783208,495.61878279319455,13.184823557075717,495.61878279319455,0.003431236414804301,0.005551332897341786,0.005513749027827207,0.0036732316959489763,0.0007066165422560907,0.0004261058784424082,0,0
127650.0,-60.34735444965347,2.1964682842676333,-1.286844850094756,False,False,True,False,False,0.5165015630497597,0.2696056876684805,506.9761055461023,-0.16867830048460952,-3.6807549352054756,13.291683282388579,-6.6456013285266256,-36.50645476173057,495.84474140899516,13.291683282388579,495.84474140899516,0.004016569859486012,0.005225315715067272,0.0052812760270622774,0.0034829420534910837,0.000682102105764802,0.0004261058784424082,0,0
127683.0,-61.97792739439884,2.2397749165373084,-1.3385058079877146,False,False,True,False,False,0.5156136135867048,0.2700865023288093,507.43203655748454,-0.14690234054318066,-3.5675932941040065,13.395182755325589,-6.650449105764551,-36.62418534043601,496.2867824399209,13.395182755325589,496.2867824399209,0.004600682282901582,0.004813929679843589,0.006129565770566584,0.0031600847891315497,0.0005218708618822689,0.00048816561050699683,0,0
