tMillis,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,ax_cal,ay_cal,az_cal,gx_cal,gy_cal,gz_cal,acc_mag,gyro_mag,acc_mag_mean,acc_mag_std,gyro_mag_mean,gyro_mag_std,acc_grav_error,is_still_method1,is_still_method2,is_still_combined,roll_simple,pitch_simple,az_vertical,az_vertical_corrected,vel_integrated,vel_integrated_reset,vel_integrated_corrected,is_rolling,pull_start_acc_0.5,pull_start_acc_1.0,pull_start_acc_1.5,pull_start_acc_2.0
631229.0,0.01220703125,0.7786865234375,0.64306640625,0.7934569716453552,-0.1831054538488388,0.30517578125,-0.022848486328125,0.3378414550781249,-0.39163359374999995,-0.00025566346464760684,4.261060344870024e-05,2.1305507183067036e-05,0.5177217146791616,0.00026006421383613745,0.5237511702593903,0.005931317175427833,0.001042134219521489,0.0004373487878254681,0.9472251055372923,1,0,0,165.306699911709,2.3833201350425193,-0.39163359374999995,-10.20163359375,-86.18754355268557,-26.14189867969485,-114.71955011696913,0,0,0,0,0
631250.0,0.011962890625,0.7791748046875,0.642333984375,0.7934569716453552,-0.1831054538488388,0.30517578125,-0.025243505859374998,0.3426314941406249,-0.39881865234374997,-0.00025566346464760684,4.261060344870024e-05,2.1305507183067036e-05,0.5263932872125121,0.00026006421383613745,0.522784850594506,0.005881230032030758,0.001031045168807854,0.00042718788875762396,0.9463411531893464,1,0,0,165.306699911709,2.3833201350425193,-0.39881865234374997,-10.20881865234375,-86.19591874438478,-26.15027387139407,-114.93393530866835,0,0,0,0,0
631266.0,0.0113525390625,0.7789306640625,0.641845703125,0.8544921278953552,-0.1831054538488388,0.30517578125,-0.0312310546875,0.3402364746093749,-0.40360869140625,0.0008096009713840885,4.261060344870024e-05,2.1305507183067036e-05,0.5288064042824888,0.0008110014309658459,0.5221892744915959,0.005005962816853445,0.0009986393007154482,0.0003762885598910804,0.9460951677591753,1,0,0,165.306699911709,2.3833201350425193,-0.40360869140625,-10.21360869140625,-86.20237648344728,-26.15673161045657,-115.09735304773085,0,0,0,0,0
631283.0,0.0126953125,0.7781982421875,0.6435546875,0.8544921278953552,-0.1831054538488388,0.2441406100988388,-0.018058447265625,0.3330514160156249,-0.3868435546875,0.0008096009713840885,4.261060344870024e-05,-0.0010439591889229534,0.5107810578231333,0.0013217867394284875,0.5224699021622928,0.0050468873473158826,0.0009455531759030373,0.000401034149663282,0.947932613881434,1,0,0,165.306699911709,2.3833201350425193,-0.3868435546875,-10.1968435546875,-86.20895282387697,-26.16330795088626,-115.27069938816054,0,0,0,0,0
631300.0,0.012451171875,0.7777099609375,0.64208984375,0.8544921278953552,-0.2441406100988388,0.30517578125,-0.020453466796875,0.3282613769531249,-0.40121367187499996,0.0008096009713840885,-0.001022653832582995,2.1305507183067036e-05,0.5187931055850613,0.0013045031693327065,0.5222441021295763,0.00495527413552398,0.0009587857748634355,0.00040074228934002996,0.9471158913776696,1,0,0,165.306699911709,2.3833201350425193,-0.40121367187499996,-10.211213671875,-86.21577345629885,-26.170128583308134,-115.44429002058241,0,0,0,0,0
631333.0,0.0128173828125,0.77783203125,0.6414794921875,0.7934569716453552,-0.2441406100988388,0.30517578125,-0.0168609375,0.3294588867187499,-0.407201220703125,-0.00025566346464760684,-0.001022653832582995,2.1305507183067036e-05,0.5240613355261501,0.0010543427303721662,0.522111887123063,0.0049259269010941045,0.0009791825397898603,0.00041625275759466965,0.946578864880107,1,0,0,165.306699911709,2.3833201350425193,-0.407201220703125,-10.217201220703126,-86.22921109658205,-26.18356622359134,-115.78145766086561,0,0,0,0,0
631350.0,0.011962890625,0.779052734375,0.6422119140625,0.8544921278953552,-0.1831054538488388,0.30517578125,-0.025243505859374998,0.3414339843749999,-0.40001616210937496,0.0008096009713840885,4.261060344870024e-05,2.1305507183067036e-05,0.5265238173368549,0.0008110014309658459,0.5223603102228974,0.004928197858523036,0.0009353261746222351,0.00044266374815275377,0.9463278473662737,1,0,0,165.306699911709,2.3833201350425193,-0.40001616210937496,-10.210016162109376,-86.23601137133791,-26.1903664983472,-115.95502793562147,0,0,0,0,0
631366.0,0.01171875,0.7784423828125,0.642333984375,0.8544921278953552,-0.1831054538488388,0.30517578125,-0.027638525390624998,0.33544643554687487,-0.39881865234374997,0.0008096009713840885,4.261060344870024e-05,2.1305507183067036e-05,0.5218663781698882,0.0008110014309658459,0.5220033044987592,0.004881017015570983,0.0008914698094546101,0.0004634536310362562,0.9468026118073509,1,0,0,165.306699911709,2.3833201350425193,-0.39881865234374997,-10.20881865234375,-86.24239246977541,-26.1967475967847,-116.11836903405897,0,0,0,0,0
631398.0,0.0126953125,0.778076171875,0.641357421875,0.7934569716453552,-0.1831054538488388,0.2441406100988388,-0.018058447265625,0.3318539062499999,-0.40839873046874997,-0.00025566346464760684,4.261060344870024e-05,-0.0010439591889229534,0.5265383610521799,0.001075653410173812,0.5211095619852797,0.004874861289920625,0.0008761671151397846,0.0004607975831073595,0.9463263648264851,1,0,0,165.306699911709,2.3833201350425193,-0.40839873046874997,-10.218398730468751,-86.25546122915041,-26.2098163561597,-116.44535779343397,0,0,0,0,0
631414.0,0.0126953125,0.777587890625,0.64208984375,0.7934569716453552,-0.1831054538488388,0.2441406100988388,-0.018058447265625,0.3270638671874999,-0.40121367187499996,-0.00025566346464760684,4.261060344870024e-05,-0.0010439591889229534,0.5179471896214015,0.001075653410173812,0.5206002969715398,0.005555037736900921,0.0008761671151397846,0.0004607975831073594,0.9472021213433842,1,0,0,165.306699911709,2.3833201350425193,-0.40121367187499996,-10.211213671875,-86.26188064790041,-26.2162357749097,-116.60873721218397,0,0,0,0,0
631430.0,0.01171875,0.7774658203125,0.642578125,0.8544921278953552,-0.1831054538488388,0.2441406100988388,-0.027638525390624998,0.32586635742187486,-0.3964236328125,0.0008096009713840885,4.261060344870024e-05,-0.0010439591889229534,0.5139109530234096,0.0013217867394284875,0.5200087579076997,0.006304551975053955,0.0008446744397233224,0.0004245991029897273,0.9476135623829347,1,0,0,165.306699911709,2.3833201350425193,-0.3964236328125,-10.2064236328125,-86.26822342602541,-26.222578553034698,-116.77203999030897,0,0,0,0,0
631446.0,0.0115966796875,0.778564453125,0.64208984375,0.8544921278953552,-0.1831054538488388,0.2441406100988388,-0.02883603515625,0.33664394531249986,-0.40121367187499996,0.0008096009713840885,4.261060344870024e-05,-0.0010439591889229534,0.5245312891892323,0.0013217867394284875,0.519625361404798,0.006655368438191593,0.0008843883655501239,0.0004047428642356669,0.9465309593079274,1,0,0,165.306699911709,2.3833201350425193,-0.40121367187499996,-10.211213671875,-86.27464284477541,-26.228997971784697,-116.93541940905897,0,0,0,0,0
631471.0,0.0133056640625,0.7784423828125,0.6417236328125,0.7934569716453552,-0.1831054538488388,0.30517578125,-0.012070898437499998,0.33544643554687487,-0.404806201171875,-0.00025566346464760684,4.261060344870024e-05,2.1305507183067036e-05,0.5258688793011017,0.00026006421383613745,0.5195931000725909,0.00662397309173013,0.0008843883655501241,0.0004047428642356669,0.9463946096533026,1,0,0,165.306699911709,2.3833201350425193,-0.404806201171875,-10.214806201171875,-86.28476299980471,-26.239118126813995,-117.19078956408826,0,0,0,0,0
631487.0,0.012451171875,0.77734375,0.641357421875,0.7934569716453552,-0.1831054538488388,0.2441406100988388,-0.020453466796875,0.32466884765624987,-0.40839873046874997,-0.00025566346464760684,4.261060344870024e-05,-0.0010439591889229534,0.5221280762331545,0.001075653410173812,0.5187622690224223,0.0064562330766524305,0.0008568415046936387,0.0004269399335022791,0.9467759351444286,1,0,0,165.306699911709,2.3833201350425193,-0.40839873046874997,-10.218398730468751,-86.2912973794922,-26.245652506501497,-117.35428394377577,0,0,0,0,0
631504.0,0.0118408203125,0.7783203125,0.6422119140625,0.7934569716453552,-0.2441406100988388,0.2441406100988388,-0.026441015624999998,0.3342489257812499,-0.40001616210937496,-0.00025566346464760684,-0.001022653832582995,-0.0010439591889229534,0.5219524898320869,0.0014835887087023066,0.5187799502976203,0.006434799878719198,0.0008926451317200917,0.0004898236956497867,0.9467938338601339,1,0,0,165.306699911709,2.3833201350425193,-0.40001616210937496,-10.210016162109376,-86.29809765424807,-26.252452781257357,-117.52785421853163,0,0,0,0,0
631521.0,0.012451171875,0.77880859375,0.6422119140625,0.7934569716453552,-0.1831054538488388,0.30517578125,-0.020453466796875,0.3390389648437499,-0.40001616210937496,-0.00025566346464760684,4.261060344870024e-05,2.1305507183067036e-05,0.524765370365696,0.00026006421383613745,0.518854822974965,0.0064432237164939975,0.0008812026437621469,0.00048268993321921595,0.9465070978220493,1,0,0,165.306699911709,2.3833201350425193,-0.40001616210937496,-10.210016162109376,-86.30489792900393,-26.25925305601322,-117.70142449328749,0,0,0,0,0
631537.0,0.0128173828125,0.7779541015625,0.6422119140625,0.7934569716453552,-0.1831054538488388,0.30517578125,-0.0168609375,0.3306563964843749,-0.40001616210937496,-0.00025566346464760684,4.261060344870024e-05,2.1305507183067036e-05,0.5192599288392324,0.00026006421383613745,0.5190143144197548,0.006607513388353061,0.0008822681777522292,0.00048309431461861056,0.9470683049093545,1,0,0,165.306699911709,2.3833201350425193,-0.40001616210937496,-10.210016162109376,-86.31129818759767,-26.26565331460697,-117.86478475188125,0,0,0,0,0
631571.0,0.012939453125,0.778076171875,0.6431884765625,0.8544921278953552,-0.1831054538488388,0.30517578125,-0.015663427734375,0.3318539062499999,-0.39043608398437496,0.0008096009713840885,4.261060344870024e-05,2.1305507183067036e-05,0.512652605317507,0.0008110014309658459,0.5185389939438636,0.006388509506760369,0.0008985776820633689,0.00048591096393839974,0.9477418343203357,1,0,0,165.306699911709,2.3833201350425193,-0.39043608398437496,-10.200436083984375,-86.32457301445314,-26.278928141462437,-118.21159957873671,0,0,0,0,0
631589.0,0.012939453125,0.7774658203125,0.6431884765625,0.7934569716453552,-0.1831054538488388,0.30517578125,-0.015663427734375,0.32586635742187486,-0.39043608398437496,-0.00025566346464760684,4.261060344870024e-05,2.1305507183067036e-05,0.5087971713215838,0.00026006421383613745,0.5181687633678743,0.006399499814004278,0.0009241169460192945,0.0004939929401866416,0.9481348449213473,1,0,0,165.306699911709,2.3833201350425193,-0.39043608398437496,-10.200436083984375,-86.33160086396485,-26.285955990974156,-118.39520742824843,0,0,0,0,0
631610.0,0.0128173828125,0.77685546875,0.6429443359375,0.7934569716453552,-0.2441406100988388,0.30517578125,-0.0168609375,0.3198788085937499,-0.392831103515625,-0.00025566346464760684,-0.001022653832582995,2.1305507183067036e-05,0.5068757434421571,0.0010543427303721662,0.5176734593453732,0.006109320951574354,0.0008833374862024107,0.0005130947253372024,0.9483307091292399,1,0,0,165.306699911709,2.3833201350425193,-0.392831103515625,-10.202831103515626,-86.33985031713868,-26.294205444147984,-118.60946688142225,0,0,0,0,0
631626.0,0.012939453125,0.7779541015625,0.6434326171875,0.7934569716453552,-0.2441406100988388,0.30517578125,-0.015663427734375,0.3306563964843749,-0.388041064453125,-0.00025566346464760684,-0.001022653832582995,2.1305507183067036e-05,0.5100537846211284,0.0010543427303721662,0.5173262765471197,0.006278846678778611,0.000886414391553152,0.0005144215708386176,0.948006749783779,1,0,0,165.306699911709,2.3833201350425193,-0.388041064453125,-10.198041064453125,-86.34605897416994,-26.300414101179236,-118.7726355384535,0,0,0,0,0
631643.0,0.011962890625,0.7789306640625,0.6422119140625,0.7934569716453552,-0.1831054538488388,0.30517578125,-0.025243505859374998,0.3402364746093749,-0.40001616210937496,-0.00025566346464760684,4.261060344870024e-05,2.1305507183067036e-05,0.5257480605683694,0.00026006421383613745,0.5172292432868926,0.006345518827195753,0.0008975034422667871,0.0005259483420477155,0.9464069255281988,1,0,0,165.306699911709,2.3833201350425193,-0.40001616210937496,-10.210016162109376,-86.3528592489258,-26.307214375935096,-118.94620581320936,0,0,0,0,0
631660.0,0.012451171875,0.77783203125,0.64306640625,0.7934569716453552,-0.1831054538488388,0.30517578125,-0.020453466796875,0.3294588867187499,-0.39163359374999995,-0.00025566346464760684,4.261060344870024e-05,2.1305507183067036e-05,0.5121897832791171,0.00026006421383613745,0.5170700200239307,0.006198547163525848,0.000932187218300563,0.0005735062983867388,0.9477890129175212,1,0,0,165.306699911709,2.3833201350425193,-0.39163359374999995,-10.20163359375,-86.35951702001955,-26.313872147028846,-119.11963358430312,0,0,0,0,0
631693.0,0.012451171875,0.7779541015625,0.643310546875,0.7324218153953552,-0.1220703050494194,0.3662109076976776,-0.020453466796875,0.3306563964843749,-0.38923857421874997,-0.0013209279006793021,0.001107874909443233,0.0010865694230661118,0.5111346833270937,0.0020378592799575497,0.5171183194196914,0.006270268727286562,0.0009719011441273644,0.0005527123213613407,0.9478965664294503,1,0,0,165.306699911709,2.3833201350425193,-0.38923857421874997,-10.19923857421875,-86.37236189296877,-26.326717019978066,-119.45620845725233,0,0,0,0,0
631710.0,0.0115966796875,0.777587890625,0.641845703125,0.7934569716453552,-0.1831054538488388,0.2441406100988388,-0.02883603515625,0.3270638671874999,-0.40360869140625,-0.00025566346464760684,4.261060344870024e-05,-0.0010439591889229534,0.5202905591319533,0.001075653410173812,0.5167996748013548,0.006168691861320404,0.0009311216843104807,0.0005732585018754788,0.9469632457561721,1,0,0,165.306699911709,2.3833201350425193,-0.40360869140625,-10.21360869140625,-86.37922324072268,-26.33357836773197,-119.62983980500624,0,0,0,0,0
631726.0,0.0118408203125,0.77783203125,0.64111328125,0.7934569716453552,-0.1831054538488388,0.2441406100988388,-0.026441015624999998,0.3294588867187499,-0.41079374999999996,-0.00025566346464760684,4.261060344870024e-05,-0.0010439591889229534,0.5272511644219499,0.001075653410173812,0.516581808852989,0.0060588249084093946,0.0008699454595671723,0.0005763138860730564,0.946253703932523,1,0,0,165.306699911709,2.3833201350425193,-0.41079374999999996,-10.22079375,-86.38579594072269,-26.34015106773197,-119.79337250500625,0,0,0,0,0
631758.0,0.0126953125,0.7783203125,0.642822265625,0.7934569716453552,-0.1220703050494194,0.30517578125,-0.018058447265625,0.3342489257812499,-0.39402861328125,-0.00025566346464760684,0.001107874909443233,2.1305507183067036e-05,0.5170174078190305,0.0011371915171886386,0.5163244042200242,0.005809928720051432,0.0008699454595671723,0.0005763138860730562,0.9472969003242578,1,0,0,165.306699911709,2.3833201350425193,-0.39402861328125,-10.20402861328125,-86.39840485634768,-26.35275998335697,-120.11990142063125,0,0,0,0,0
631774.0,0.0125732421875,0.7781982421875,0.64306640625,0.7324218153953552,-0.1831054538488388,0.30517578125,-0.01925595703125,0.3330514160156249,-0.39163359374999995,-0.0013209279006793021,4.261060344870024e-05,2.1305507183067036e-05,0.5144617666501002,0.0013217867100843534,0.5161191289973733,0.005775007464594408,0.0009577153618805657,0.0006094643712715375,0.9475574142048827,1,0,0,165.306699911709,2.3833201350425193,-0.39163359374999995,-10.20163359375,-86.40467099384769,-26.35902612085697,-120.28312755813126,0,0,0,0,0
631790.0,0.0120849609375,0.778076171875,0.6427001953125,0.7934569716453552,-0.1831054538488388,0.30517578125,-0.02404599609375,0.3318539062499999,-0.395226123046875,-0.00025566346464760684,4.261060344870024e-05,2.1305507183067036e-05,0.516632280602159,0.00026006421383613745,0.5162294844543489,0.005728612381485272,0.0010179384033374736,0.0006501424315378385,0.9473361589600245,1,0,0,165.306699911709,2.3833201350425193,-0.395226123046875,-10.205226123046875,-86.41099461181643,-26.36534973882572,-120.4464111761,0,0,0,0,0
631806.0,0.0128173828125,0.7779541015625,0.643310546875,0.7934569716453552,-0.1220703050494194,0.30517578125,-0.0168609375,0.3306563964843749,-0.38923857421874997,-0.00025566346464760684,0.001107874909443233,2.1305507183067036e-05,0.5110035336563303,0.0011371915171886386,0.516677063290844,0.005474496978822215,0.001091142664166458,0.0006430741433654074,0.9479099354071019,1,0,0,165.306699911709,2.3833201350425193,-0.38923857421874997,-10.19923857421875,-86.41722242900393,-26.37157755601322,-120.6095989932875,0,0,0,0,0
631829.0,0.01318359375,0.7786865234375,0.643798828125,0.7934569716453552,-0.1220703050494194,0.2441406100988388,-0.013268408203124998,0.3378414550781249,-0.38444853515625,-0.00025566346464760684,0.001107874909443233,-0.0010439591889229534,0.5119702878188693,0.001543567753701191,0.5177747000219932,0.005598648166263309,0.0011246329991686408,0.0006575636226830866,0.9478113875821744,1,0,0,165.306699911709,2.3833201350425193,-0.38444853515625,-10.194448535156251,-86.42606474531252,-26.380419872321816,-120.8440713095961,0,0,0,0,0
631845.0,0.0125732421875,0.778564453125,0.6424560546875,0.7324218153953552,-0.1220703050494194,0.2441406100988388,-0.01925595703125,0.33664394531249986,-0.397621142578125,-0.0013209279006793021,0.001107874909443233,-0.0010439591889229534,0.5213468239299903,0.0020154622601040065,0.5182828175989419,0.0053295479739896515,0.0011277686285131503,0.0006573704592339835,0.9468555735035687,1,0,0,165.306699911709,2.3833201350425193,-0.397621142578125,-10.207621142578125,-86.43242668359376,-26.386781810603065,-121.00739324787736,0,0,0,0,0
631883.0,0.0133056640625,0.7791748046875,0.6422119140625,0.7934569716453552,-0.2441406100988388,0.30517578125,-0.012070898437499998,0.3426314941406249,-0.40001616210937496,-0.00025566346464760684,-0.001022653832582995,2.1305507183067036e-05,0.5268348672163217,0.0010543427303721662,0.5178682928931421,0.005047752987068121,0.0011277686285131503,0.0006573704592339833,0.9462961399371742,1,0,0,165.306699911709,2.3833201350425193,-0.40001616210937496,-10.210016162109376,-86.44762729775391,-26.401982424763222,-121.39537386203752,0,0,0,0,0
631899.0,0.01171875,0.7781982421875,0.6429443359375,0.7934569716453552,-0.1831054538488388,0.30517578125,-0.027638525390624998,0.3330514160156249,-0.392831103515625,-0.00025566346464760684,4.261060344870024e-05,2.1305507183067036e-05,0.51575518386642,0.00026006421383613745,0.5179118012447972,0.005002164690285352,0.0011934003930752293,0.0006325195798056318,0.9474255673938411,1,0,0,165.306699911709,2.3833201350425193,-0.392831103515625,-10.202831103515626,-86.45391259541016,-26.408267722419474,-121.55861915969376,0,0,0,0,0
631916.0,0.011962890625,0.7789306640625,0.643310546875,0.7934569716453552,-0.1831054538488388,0.30517578125,-0.025243505859374998,0.3402364746093749,-0.38923857421874997,-0.00025566346464760684,4.261060344870024e-05,2.1305507183067036e-05,0.5175951708647729,0.00026006421383613745,0.518174176212012,0.004772141159982536,0.0011473601949404696,0.0006021604494995684,0.9472380050086878,1,0,0,165.306699911709,2.3833201350425193,-0.38923857421874997,-10.19923857421875,-86.46052965117188,-26.414884778181193,-121.73200621545548,0,0,0,0,0
631933.0,0.0126953125,0.7784423828125,0.642578125,0.7934569716453552,-0.1831054538488388,0.30517578125,-0.018058447265625,0.33544643554687487,-0.3964236328125,-0.00025566346464760684,4.261060344870024e-05,2.1305507183067036e-05,0.5196172777063989,0.00026006421383613745,0.5181240365466702,0.004754878286863794,0.0011707559121168388,0.0006079817231555596,0.9470318779096434,1,0,0,165.306699911709,2.3833201350425193,-0.3964236328125,-10.2064236328125,-86.46726885292969,-26.421623979939007,-121.9055154172133,0,0,0,0,0
631950.0,0.011962890625,0.77783203125,0.6427001953125,0.7324218153953552,-0.1220703050494194,0.2441406100988388,-0.025243505859374998,0.3294588867187499,-0.395226123046875,-0.0013209279006793021,0.001107874909443233,-0.0010439591889229534,0.5151544243862164,0.0020154622601040065,0.517169067490022,0.004743834968980254,0.0011707559121168388,0.0006079817231555596,0.9474868068923328,1,0,0,165.306699911709,2.3833201350425193,-0.395226123046875,-10.205226123046875,-86.47398769702149,-26.428342824030803,-122.07900426130509,0,0,0,0,0
631971.0,0.011962890625,0.778076171875,0.6429443359375,0.7324218153953552,-0.1220703050494194,0.2441406100988388,-0.025243505859374998,0.3318539062499999,-0.392831103515625,-0.0013209279006793021,0.001107874909443233,-0.0010439591889229534,0.5148597144570156,0.0020154622601040065,0.5171991608088247,0.004744686383330021,0.0011268995469492136,0.0006396327344351695,0.9475168486792033,1,0,0,165.306699911709,2.3833201350425193,-0.392831103515625,-10.202831103515626,-86.48223715019532,-26.436592277204632,-122.29326371447891,0,0,0,0,0
631987.0,0.012451171875,0.778564453125,0.6429443359375,0.7324218153953552,-0.1220703050494194,0.30517578125,-0.020453466796875,0.33664394531249986,-0.392831103515625,-0.0013209279006793021,0.001107874909443233,2.1305507183067036e-05,0.5177487480514849,0.0017241494304158231,0.5176607361242929,0.004902346927396134,0.0011135273479636041,0.0006382126554050366,0.9472223498418466,1,0,0,165.306699911709,2.3833201350425193,-0.392831103515625,-10.202831103515626,-86.48852244785157,-26.442877574860884,-122.45650901213516,0,0,0,0,0
632004.0,0.0123291015625,0.779296875,0.64208984375,0.7324218153953552,-0.1220703050494194,0.30517578125,-0.0216509765625,0.3438290039062499,-0.40121367187499996,-0.0013209279006793021,0.001107874909443233,2.1305507183067036e-05,0.5288284780651417,0.0017241494304158231,0.5178099859795048,0.004914188293843107,0.0011135273479636041,0.0006382126554050365,0.9460929176284258,1,0,0,165.306699911709,2.3833201350425193,-0.40121367187499996,-10.211213671875,-86.49534308027344,-26.449698207282758,-122.63009964455703,0,0,0,0,0
632021.0,0.0128173828125,0.7786865234375,0.6427001953125,0.7934569716453552,-0.1831054538488388,0.3662109076976776,-0.0168609375,0.3378414550781249,-0.395226123046875,-0.00025566346464760684,4.261060344870024e-05,0.0010865694230661118,0.5202161361601033,0.0011170553172623564,0.5184287859978007,0.0047959291835201956,0.0011338461597892317,0.000645074629239311,0.9469708321957081,1,0,0,165.306699911709,2.3833201350425193,-0.395226123046875,-10.205226123046875,-86.50206192436524,-26.456417051374554,-122.80358848864883,0,0,0,0,0
632054.0,0.0126953125,0.7779541015625,0.6424560546875,0.7934569716453552,-0.1831054538488388,0.30517578125,-0.018058447265625,0.3306563964843749,-0.397621142578125,-0.00025566346464760684,4.261060344870024e-05,2.1305507183067036e-05,0.5174575664523721,0.00026006421383613745,0.5177879281592811,0.0062515735390425015,0.0011408775840392423,0.0006502480354474706,0.9472520319620417,1,0,0,165.306699911709,2.3833201350425193,-0.397621142578125,-10.207621142578125,-86.51518342207031,-26.469538549079633,-123.14043998635391,0,0,0,0,0
632119.0,0.0125732421875,0.7786865234375,0.6436767578125,0.7934569716453552,-0.1220703050494194,0.3662109076976776,-0.01925595703125,0.3378414550781249,-0.385646044921875,-0.00025566346464760684,0.001107874909443233,0.0010865694230661118,0.5130599503122212,0.0015726995050777159,0.5175926172540071,0.006198126333756874,0.0011172828587191017,0.0006262019222240658,0.9477003108754106,1,0,0,165.306699911709,2.3833201350425193,-0.385646044921875,-10.195646044921876,-86.54025041499023,-26.494605541999555,-123.80315697927384,0,0,0,0,0
632135.0,0.0123291015625,0.7781982421875,0.642822265625,0.7934569716453552,-0.1831054538488388,0.3662109076976776,-0.0216509765625,0.3330514160156249,-0.39402861328125,-0.00025566346464760684,4.261060344870024e-05,0.0010865694230661118,0.5163821826713888,0.0011170553172623564,0.5175240759354149,0.0061023830087593225,0.001141744109885553,0.0006327861899450437,0.9473616531425699,1,0,0,165.306699911709,2.3833201350425193,-0.39402861328125,-10.20402861328125,-86.54655487280273,-26.500909999812055,-123.96642143708634,0,0,0,0,0
632167.0,0.01220703125,0.7789306640625,0.64306640625,0.7934569716453552,-0.1220703050494194,0.2441406100988388,-0.022848486328125,0.3402364746093749,-0.39163359374999995,-0.00025566346464760684,0.001107874909443233,-0.0010439591889229534,0.5192877658251178,0.001543567753701191,0.5175590885716347,0.006094136776094967,0.001141744109885553,0.0006327861899450437,0.9470654672961144,1,0,0,165.306699911709,2.3833201350425193,-0.39163359374999995,-10.20163359375,-86.55908714780273,-26.513442274812057,-124.29287371208633,0,0,0,0,0
632189.0,0.011962890625,0.77685546875,0.642822265625,0.7934569716453552,-0.1831054538488388,0.2441406100988388,-0.025243505859374998,0.3198788085937499,-0.39402861328125,-0.00025566346464760684,4.261060344870024e-05,-0.0010439591889229534,0.5081517832889835,0.001075653410173812,0.51753466007726,0.00609492234970833,0.001185600475053178,0.0005996899580362978,0.9482006337116224,1,0,0,165.306699911709,2.3833201350425193,-0.39402861328125,-10.20402861328125,-86.56775577729492,-26.522110904304245,-124.51736234157852,0,0,0,0,0
632206.0,0.0128173828125,0.778564453125,0.6429443359375,0.7934569716453552,-0.1831054538488388,0.30517578125,-0.0168609375,0.33664394531249986,-0.392831103515625,-0.00025566346464760684,4.261060344870024e-05,2.1305507183067036e-05,0.5176192741950864,0.00026006421383613745,0.5175627311987966,0.006105732801520279,0.0012263799348700617,0.0005619062472859847,0.947235547992346,1,0,0,165.306699911709,2.3833201350425193,-0.392831103515625,-10.202831103515626,-86.57443390605468,-26.52878903306401,-124.69081047033828,0,0,0,0,0
632223.0,0.01318359375,0.7796630859375,0.64306640625,0.7934569716453552,-0.2441406100988388,0.30517578125,-0.013268408203124998,0.3474215332031249,-0.39163359374999995,-0.00025566346464760684,-0.001022653832582995,2.1305507183067036e-05,0.5236932729594631,0.0010543427303721662,0.5177640099632406,0.006089354701738941,0.0011386100325566683,0.0005688504485565172,0.9466163840000548,1,0,0,165.306699911709,2.3833201350425193,-0.39163359374999995,-10.20163359375,-86.58109167714844,-26.53544680415776,-124.86423824143203,0,0,0,0,0
632274.0,0.0126953125,0.7784423828125,0.642578125,0.7934569716453552,-0.1831054538488388,0.30517578125,-0.018058447265625,0.33544643554687487,-0.3964236328125,-0.00025566346464760684,4.261060344870024e-05,2.1305507183067036e-05,0.5196172777063989,0.00026006421383613745,0.5178641410935432,0.006057154325416011,0.0010946964954109,0.0005321832797447267,0.9470318779096434,1,0,0,165.306699911709,2.3833201350425193,-0.3964236328125,-10.2064236328125,-86.60130928242188,-26.5556644094312,-125.38476584670548,0,0,0,0,0
632306.0,0.0126953125,0.7791748046875,0.6427001953125,0.7934569716453552,-0.1220703050494194,0.2441406100988388,-0.018058447265625,0.3426314941406249,-0.395226123046875,-0.00025566346464760684,0.001107874909443233,-0.0010439591889229534,0.5233795340222485,0.001543567753701191,0.5178858661307265,0.006057480685336004,0.0010871239991439945,0.0005241903228154378,0.946648365543094,1,0,0,165.306699911709,2.3833201350425193,-0.395226123046875,-10.205226123046875,-86.61395651835937,-26.5683116453687,-125.71133308264298,0,0,0,0,0
632327.0,0.011962890625,0.7774658203125,0.64453125,0.7324218153953552,-0.1831054538488388,0.2441406100988388,-0.025243505859374998,0.32586635742187486,-0.3772634765625,-0.0013209279006793021,4.261060344870024e-05,-0.0010439591889229534,0.4991531310484763,0.0016841962387014054,0.5174038261409709,0.005527965959232824,0.0010139197383150103,0.0005322855954740423,0.9491179275179942,1,0,0,165.306699911709,2.3833201350425193,-0.3772634765625,-10.187263476562501,-86.62187905136719,-26.57623417837651,-125.92526561565079,0,0,0,0,0
632344.0,0.01171875,0.7783203125,0.642822265625,0.7934569716453552,-0.1220703050494194,0.2441406100988388,-0.027638525390624998,0.3342489257812499,-0.39402861328125,-0.00025566346464760684,0.001107874909443233,-0.0010439591889229534,0.5174406058245068,0.001543567753701191,0.5173672450981238,0.005511631197843168,0.0009710701831436993,0.0005562148244859195,0.9472537608741582,1,0,0,165.306699911709,2.3833201350425193,-0.39402861328125,-10.20402861328125,-86.62857753779296,-26.58293266480229,-126.09873410207656,0,0,0,0,0
632364.0,0.01220703125,0.7783203125,0.6417236328125,0.7934569716453552,-0.1220703050494194,0.2441406100988388,-0.022848486328125,0.3342489257812499,-0.404806201171875,-0.00025566346464760684,0.001107874909443233,-0.0010439591889229534,0.5254640408444812,0.001543567753701191,0.5172018100426126,0.005555915785788916,0.0009710701831436994,0.0005562148244859196,0.9464358775897573,1,0,0,165.306699911709,2.3833201350425193,-0.404806201171875,-10.214806201171875,-86.6366736618164,-26.591028788825728,-126.3030302261,0,0,0,0,0
